venue_id,venue_name,venue_capacity,venue_postal_code,venue_city,venue_state_code,venue_latitude,venue_longitude,tm_api_status
KovZpZAdIFJA,Lee's Palace,,M5S 1Y5,Toronto,ON,43.66543330,-79.40949740,Success
rZ7HnEZ17_3oK,The Cave ,,M5S 1Y5,Toronto,ON,43.665244,-79.409452,Success
KovZpZA7dnJA,Canadian Tire Centre,,K2V 1A5,Kanata,ON,45.2965202,-75.9271956,Success
rZ7HnEZ17F_-7,The Brass Monkey,,K2H 8X4,Ottawa,ON,45.324740,-75.779830,Success
KovZpZAaevEA,Algonquin Commons Theatre,,K2G 1V8,Nepean,ON,45.34967500,-75.75581700,Success
KovZ917AYP3,Hard Rock Casino Ottawa,,K1X1A3,Ottawa,ON,45.29798000,-75.60163400,Success
KovZ917AI8Y,Ontario Small Halls,,K1Z 5E2,Ottawa,ON,45.39025000,-75.75296000,Success
rZ7HnEZ17ft4P,Overflow Brewing Co.,,K1V 8B9,Ottawa,ON,45.375920,-75.670060,Success
KovZ917AYJV,RA Centre,,K1H7X7,Ottawa,ON,45.38224400,-75.68367500,Success
KovZpaFu7e,The Arena at TD Place,,K1S 3W7,Ottawa,ON,45.39892010,-75.68551100,Success
KovZpZAdt7nA,The Bronson,,K1R6H5,Ottawa,ON,45.41339140,-75.70662940,Success
rZ7HnEZaeiw,The Bronson,,K1R 6H5,Ottawa,ON,45.413630,-75.706400,Success
KovZpZAFlvFA,National Arts Centre / Centre national des Arts,,K1P 5W1,Ottawa,ON,45.42323700,-75.69222800,Success
rZ7HnEZ173bpA,Club SAW,,K1N 7B9,Ottawa,ON,45.425208,-75.688675,Success
rZ7HnEZaeIM,The 27 Club,,K1N 5S7,Ottawa,ON,45.428061,-75.694058,Success
KovZ917ARhO,The 27 Club,,K1N 5S7,Ottawa,ON,45.42819743,-75.69401467,Success
rZ7HnEZ178pPP,Rainbow Bistro,,K1N 5M6,Ottawa,ON,45.42969845927739,-75.69382528589892,Success
KovZpZAFFIvA,Theatre du Casino du Lac-Leamy,,J8Y 6W3,GATINEAU,QC,45.446179,-75.725402,Success
KovZ917AtpY,Casino Lac-Leamy,,J8Y 6W3,Gatineau,QC,45.44874560,-75.72832660,Success
KovZpa4UXe,Club Andromeda,,10960,Nyack,NY,45.427102,-75.669498,Success
KovZpZAFlFEA,Rum Runners,,N6A 1G7,London,ON,45.45175600,-75.65001300,Success
KovZpZAdEEkA,Casino Rama Resort,,L3V6H6,Rama,ON,44.62684550,-79.35183160,Success
KovZpZAkkFEA,J.B. Tudhope Memorial Park,,L3V 1P2,Orillia,ON,44.606757,-79.388432,Success
rZ7HnEZ17osr4,Stephen Leacock Theatre,,L4P 1Z3,Keswick,ON,44.239770,-79.465245,Success
KovZpZAFla7A,Meridian Arts Centre: George Weston,,M2N 6R8,Toronto,ON,43.76613790,-79.41425050,Success
KovZpZAFlvtA,Burl's Creek Event Grounds,,L0L 2E0,Oro-Medonte,ON,44.48108700,-79.51586220,Success
rZ7HnEZaA3Z,CODA,,M5R 3G1,Toronto,ON,43.665374,-79.411540,Success
KovZpZAFlF1A,The Mod Club (formerly known as The Axis Club),,M6G1C4,Toronto,ON,43.65516550,-79.41906360,Success
KovZpZAdtAeA,The Garrison,,M6J 1X3,Toronto,ON,43.64927320,-79.42230750,Success
rZ7HnEZ17FZPf,The Garrison,,M6J 1X3,Toronto,ON,43.649130,-79.422350,Success
KovZpZAFledA,The Great Hall,,M6J 1H3,Toronto,ON,43.64324750,-79.42207820,Success
rZ7HnEZ178Y04,Longboat Hall,, M6J 3C2,Toronto,ON,43.643000,-79.422160,Success
rZ7HnEZa78T,The Great Hall,,M6J 1H7,Toronto,ON,43.643360,-79.422060,Success
KovZ917ALcm,Longboat Hall,,M6J 1H3,Toronto,ON,43.64335000,-79.42202000,Success
rZ7HnEZ17jkqS,The Sound Garage,,M6H 2B8,Toronto,ON,43.669849,-79.436218,Success
ZFr9jZ7kde,Flynn Center for the Performing Arts,,05401,Burlington,VT,44.487202000,-73.227798000,Success
Z7r9jZaeY3,Showcase Lounge at Higher Ground,,05403,South Burlington,VT,44.445999000,-73.172501000,Success
ZFr9jZAdke,Higher Ground,,05403,South Burlington,VT,44.445999000,-73.172501000,Success
ZFr9jZ76ea,Champlain Valley Exposition,,05453,Essex Junction,VT,44.490799000,-73.111603000,Success
KovZ917A227,Place Bell,,H7N 0E4,Laval,QC,45.55519500,-73.72252100,Success
KovZpZA6dn7A,Théâtre Beanfield,,H3J1N5,Montreal,QC,45.48286700,-73.57497300,Success
rZ7HnEZ17qauf,Theatre Beanfield,,H3J 1N5,Montreal,QC,45.48286700,-73.57497300,Success
KovZpauRJe,Centre Bell,,H3B5E8,Montreal,QC,45.49612900,-73.57047200,Success
KovZ917AxmU,Bar le Ritz PDB,,H2R2X2,Montreal,QC,45.53277000,-73.62028000,Success
rZ7HnEZ17q8O0,Rialto Theatre,,H2V 4H2,Montreal,QC,45.523587,-73.6049657,Success
KovZpZAJt7JA,Fairmount Theatre,,H2V4G7,Montreal,QC,45.52055000,-73.59846000,Success
KovZpZAJvdnA,Théâtre Rialto,,H2V 4G9,Montreal,QC,45.52361900,-73.60480200,Success
KovZ917AYvM,Église St-James,,H3B1B1,Montreal,QC,45.50552057,-73.56875800,Success
KovZpZAE7AaA,Le Balcon,,H3B1B1,Montreal,QC,45.50601053,-73.56700723,Success
KovZpa3DZe,Le Studio TD,,H2X2A3,Montreal,QC,45.50641090,-73.56686150,Success
KovZ917Afy0,La Sala Rossa,,H2T1R5,Montreal,QC,45.52178900,-73.59045300,Success
KovZpauBUe,Wilfrid-Pelletier,,H2X1Z8,Montreal,QC,45.50726400,-73.56741400,Success
rZ7HnEZ17aPGV,Le Belmont,,H2W 1Z8,Montreal,QC,45.520130,-73.586310,Success
KovZ917AYIb,Salle Wilfrid-Pelletier - PN,,H2X1Y9,Montreal,QC,45.50854100,-73.56667700,Success
KovZpauBie,Théâtre Maisonneuve,,H2X1Z8,Montreal,QC,45.50726400,-73.56741400,Success
KovZpZAFFIaA,Le Gesu,,H3B3J3,Montreal,QC,45.50571800,-73.56605100,Success
KovZpZAFFEnA,MTELUS,,H2X1K5,Montreal,QC,45.51053480,-73.56337200,Success
KovZpZAkEeaA,Théâtre Jean-Duceppe,,H2X1Y9,Montreal,QC,45.50870900,-73.56711700,Success
KovZ917AIrp,l'Escogriffe Bar Spectacle,,H2J2L2,Montreal,QC,45.52408000,-73.58208000,Success
KovZpZAdknaA,Maison symphonique de Montréal,,H2X1Z8,Montreal,QC,45.50869600,-73.56523300,Success
KovZ917Axmi,Newspeak,,H2X3C5,Montreal,QC,45.51241400,-73.56209700,Success
KovZpZAavJvA,Club Soda,,H2X2S6,Montreal,QC,45.50983400,-73.56321300,Success
KovZpa2Nxe,Théâtre St-Denis,,H2X3K2,Montreal,QC,45.51442800,-73.56300100,Success
KovZpa3Dre,L'Olympia,,H2L2G2,Montreal,QC,45.51701000,-73.55687400,Success
KovZ917A-xY,Aéroport de Saint-Jean-sur-Richelieu,,J3B 7B5,Saint-Jean-sur-Richelieu,QC,45.29570000,-73.28707000,Success
KovZ917AfVV,Théâtre Manuvie,,J4Y0B6,Brossard,QC,45.44116300,-73.44041000,Success
KovZ917Atrz,Casino de Montréal,,H3C4W7,Montreal,QC,45.50570000,-73.52565000,Success
KovZpZAFletA,CABARET DU CASINO DE MONTREAL,,H3C4W7,Montreal,QC,45.50670840,-73.52595120,Success
KovZpZAa6elA,Parc Jean Drapeau,,H3C 1A9,Montreal,QC,45.50642600,-73.52600100,Success
KovZ917AfV0,Le Club DIX30,,J4Y0L1,Brossard,QC,45.44544400,-73.43811600,Success
KovZ917AY88,Plaza Repentigny,,J6A5K7,Repentigny,QC,45.74252216,-73.45248747,Success
KovZpZA1Jv1A,Troy Savings Bank Music Hall,,12180,Troy,NY,42.73043800,-73.69137600,Success
KovZ917AYkA,Association de villégiature Tremblant,,J8E1T1,Mont-Tremblant,QC,46.20988239,-74.58531286,Success
KovZ917AEj8,MASS MoCA,,01247,North Adams,MA,42.70197488,-73.11461327,Success
KovZpa1qje,BankNH Pavilion,,03249,Gilford,NH,43.58012400,-71.41294600,Success
ZFr9jZ7v1a,Capitol Center for the Arts - NH,,03301,Concord,NH,43.248001000,-71.511200000,Success
KovZpZA1dtaA,Capitol Center for the Arts,,03301,Concord,NH,43.201429,-71.534542,Success
Z7r9jZadCv,Basilica Hudson,,12534,Hudson,NY,42.227200000,-73.745102000,Success
KovZpZA6kvtA,SNHU Arena,,03101,Manchester,NH,42.98604610,-71.46308320,Success
ZFr9jZddkv,SNHU Arena,,03101,Manchester,NH,42.987801000,-71.465103000,Success
KovZ917AYPg,Hippodrome 3R,,G8Z0A2,Trois-Rivieres,QC,46.34545100,-72.55950000,Success
Z7r9jZa7Hv,Nashua Center For the Arts,,03060,Nashua,NH,42.737000000,-71.448799000,Success
Z7r9jZa7BI,Groton Hill Music Center,,01450,Groton,MA,42.613499000,-71.561096000,Success
Z7r9jZadC5,Westfield River Brewing Company,,01077,Southwick,MA,42.055000000,-72.778900000,Success
ZFr9jZeka1,MassMutual Center,,01103,Springfield,MA,42.102501000,-72.591599000,Success
KovZpaogfe,Springfield Symphony Hall,,01103,Springfield,MA,42.10118630,-72.58930030,Success
KovZ917AO1w,Aria Ballroom at MGM Springfield,,01103,Springfield,MA,42.09987900,-72.58657400,Success
rZ7HnEZ178EQ4,Electric Haze,,01610,Worcester,MA,42.425429,-71.798819,Success
rZ7HnEZ17FSGV,Brewsky's,,39401,Hattiesburg,MS,31.335558,-89.345157,Success
KovZpZA1nFeA,Saenger Theater Hattiesburg,,39401,Hattiesburg,MS,31.32561010,-89.29064680,Success
rZ7HnEZ17qYp7,Temple Baptist Church,,39402,Hattiesburg,MS,31.30826353,-89.40904096,Success
KovZ917AJ5w,Atwood Water Park,,39654,Monticello,MS,31.55338000,-90.09482000,Success
KovZ917AQ6V,Brandon Amphitheater,,39042,Brandon,MS,32.28330000,-89.98442400,Success
ZFr9jZ6v6k,MSU Riley Center,,39301,Meridian,MS,32.322102000,-88.577103000,Success
KovZpZA6takA,Mississippi Coliseum,,39202,Jackson,MS,32.30122980,-90.17166040,Success
KovZpa3Ize,Duling Hall,,39216,Jackson,MS,32.33589314,-90.17479151,Success
KovZ917Atqr,Cathead Distillery,,39201,Jackson,MS,32.40862000,-90.17246000,Success
KovZ917AcSj,The Ellis Theater,,39350,Philadelphia,MS,32.77068000,-89.11097000,Success
KovZ917AYGk,Immersive Media Performing Arts Center,,39507,Gulfport,MS,30.40890000,-89.00371000,Success
KovZpaK6Ge,IP Casino Resort and Spa,,39530,Biloxi,MS,30.41246100,-88.89226900,Success
KovZpZAdI16A,Beau Rivage Theatre,,39530,Biloxi,MS,30.39302900,-88.89229800,Success
KovZpZAEkFFA,Mississippi Coast Coliseum,,39531,Biloxi,MS,30.39129400,-88.97390700,Success
KovZpZA6taaA,Hard Rock Live,,39530,Biloxi,MS,30.39248300,-88.88748400,Success
KovZ917AEIY,Hollywood Casino Gulf Coast,,39520,Bay St Louis,MS,30.32370000,-89.35211500,Success
KovZ917Amc8,The Sound Amphitheater,,39553,Gautier,MS,30.39371926,-88.65590000,Success
KovZ917AN1p,FBC Covington,,70433,Covington,LA,30.46153500,-90.13133200,Success
rZ7HnEZapiQ,Alabama Music Box,,36602,Mobile,AL,30.688605289907,-88.05040121534,Success
KovZpZAE6vIA,Saenger Theatre Mobile,,36602,Mobile,AL,30.69082230,-88.04381370,Success
rZ7HnEZ17AKAf,Soul Kitchen,,36602,Mobile,AL,30.691136,-88.043415,Success
KovZpZAJenEA,Soul Kitchen,,36602,Mobile,AL,30.69123500,-88.04344700,Success
rZ7HnEZ1734-A,The Merry Widow,,36602,Mobile,AL,30.6906949,-88.0424123,Success
KovZ917Ahr1,Ameristar Casino Hotel Vicksburg,,39180,Vicksburg,MS,32.315476,-90.900695,Success
rZ7HnEZ17fPPP,Southern Rhythm Venue & Entertainment,,70706,Denham Springs,LA,30.66175487341888,-90.89529550925357,Success
KovZpZA6tadA,UNO Lakefront Arena,,70122,New Orleans,LA,30.03002336,-90.05043224,Success
rZ7HnEZ174zuz,Snug Harbor Jazz Bistro,,70116,New Orleans,LA,29.964167,-90.057912,Success
rZ7HnEZ17f6Zg,Santos Bar,,70116,New Orleans,LA,29.9605954,-90.0594676,Success
rZ7HnEZ17qkPV,Chickie Wah Wah,,70119,New Orleans,LA,29.9667574,-90.0896109,Success
KovZpZAa11tA,Orpheum Theater,,70112,New Orleans,LA,29.95813940,-90.07583610,Success
KovZpZAJ7e1A,Saenger Theatre New Orleans,,70112,New Orleans,LA,29.95632359,-90.07263154,Success
ZFr9jZeAa6,Saenger Theatre-New Orleans,,70112,New Orleans,LA,29.957399000,-90.076897000,Success
KovZpa3tGe,The Joy Theater,,70112,New Orleans,LA,29.95600891,-90.07397461,Success
KovZpZAE6vtA,House of Blues New Orleans ,,70130,New Orleans,LA,29.95314990,-90.06616870,Success
ZFr9jZ7dae,Mahalia Jackson Theater,,70112,New Orleans,LA,29.957399000,-90.076897000,Success
KovZpaKk0e,The Parish At House of Blues New Orleans,,70130,New Orleans,LA,29.95314990,-90.06616870,Success
KovZ917ALJx,Fillmore New Orleans,,70130,New Orleans,LA,29.94939900,-90.06480600,Success
KovZpZAEeA7A,Civic Theatre,,70113,New Orleans,LA,29.95008230,-90.07429652,Success
rZ7HnEZ17a_FA,The Den at Howlin' Wolf,,70130,New Orleans,LA,29.946457,-90.065947,Success
rZ7HnEZadnq,Howlin' Wolf,,70130,New Orleans,LA,29.94601,-90.065775,Success
rZ7HnEZ178Uu4,The Porch at The Howlin Wolf,,70130,New Orleans,LA,29.94601,-90.065775,Success
KovZpZA6tdnA,Caesars Superdome ,,70112,New Orleans,LA,29.950971,-90.081091,Success
KovZpZAFkElA,Champions Square,,70112,New Orleans,LA,29.94969223,-90.07808065,Success
KovZpZAJAJAA,Smoothie King Center,,70113,New Orleans,LA,29.94896530,-90.07968800,Success
KovZ917AaR7,New Orleans Jazz Market,,70113,New Orleans,LA,29.94122300,-90.07897240,Success
ZFr9jZee1e,Smoothie King Center,,70113,New Orleans,LA,29.942900000,-90.082802000,Success
Z7r9jZa7IE,Toulouse Theatre,,70130,New Orleans,LA,29.937000000,-90.070702000,Success
ZFr9jZA6Aa,Republic New Orleans,,70130,New Orleans,LA,29.937000000,-90.070702000,Success
rZ7HnEZ17_KQd,Dew Drop Inn Hotel & Lounge,,70115,New Orleans,LA,29.9368716,-90.0916424,Success
KovZ917A-n8,Jefferson Perf Arts Center,,70003,Metairie,LA,29.97652,-90.203808,Success
rZ7HnEZadkE,Tipitina's,,70115,New Orleans,LA,29.9172719,-90.1007669,Success
ZFr9jZekek,Davis Wade Stadium at Scott Field,,39762,Mississippi State,MS,33.451599000,-88.788803000,Success
rZ7HnEZaeyT,Rick's Cafe,,39759,Starkville ,MS,33.467108,-88.811518,Success
KovZpZAEkFkA,Texas Club,,70806,Baton Rouge,LA,30.45152650,-91.11838980,Success
KovZpZAFkEaA,The Wharf Amphitheater,,36561,Orange Beach,AL,30.29043380,-87.58747000,Success
Z6r9jZ1A1e,LSU Tiger Stadium,,70802,Baton Rouge,LA,30.445999000,-91.174004000,Success
Z7r9jZakCc,Vibrant Church,,39705,Columbus,MS,33.504902000,-88.404099000,Success
KovZpZAFkJEA,Baton Rouge River Center Theater,,70802,Baton Rouge,LA,30.44428870,-91.18751170,Success
KovZpZA6tdlA,Raising Canes River Center Arena,,70802,Baton Rouge,LA,30.44482420,-91.18996350,Success
rZ7HnEZ173bOA,Chelsea’s Live,,70801,Baton Rouge,LA,30.437812,-91.1898835,Success
rZ7HnEZ17j4ON,Vibrant Church,,39705,Columbus,MS,33.54001,-88.44833,Success
KovZpZAF67IA,L'Auberge Casino & Hotel Baton Rouge ,,70820,Baton Rouge,LA,30.34565775,-91.15096275,Success
rZ7HnEZ17338A,Hillcrest Church,,32514,Pensacola,FL,30.533551,-87.249768,Success
ZFr9jZe1FF,Saban Field at Bryant-Denny Stadium,,35401,Tuscaloosa,AL,33.166401000,-87.611801000,Success
Z7r9jZad9f,Hillcrest Church Pensacola,,32514,Pensacola,FL,30.531300000,-87.221603000,Success
KovZpZAFF6nA,Mercedes-Benz Amphitheater,,35401,Tuscaloosa,AL,33.21155727,-87.57342428,Success
KovZpZAE61IA,Two Dimes,,35401,Tuscaloosa,AL,33.21068000,-87.55492900,Success
KovZpZA1FEnA,Bryant Denny Stadium,,35401,Tuscaloosa,AL,33.20632290,-87.54933300,Success
ZFr9jZ1FF7,Vinyl Music Hall,,32502,Pensacola,FL,30.420601000,-87.224098000,Success
ZFr9jZ7A7e,Saenger Theatre-FL,,32502,Pensacola,FL,30.420601000,-87.224098000,Success
KovZpZAFkJlA,Pensacola Saenger Theatre,,32501,Pensacola,FL,30.41142880,-87.21506040,Success
KovZpZAEkF6A,Pensacola Bay Center,,32502,Pensacola,FL,30.41636600,-87.20845900,Success
KovZpZAIIIEA,Festival Grounds at Pensacola Maritime Park,,32502,Pensacola,FL,30.40490600,-87.21859900,Success
KovZpZAateFA,Harlow's Casino Resort,,38701,Greenville,MS,33.36722300,-91.07958500,Success
rZ7HnEZ17380P,Living Word Church,,70395,Schriever,LA,29.674674,-90.817625,Success
Z7r9jZa73n,Living Word Church - Schriever,,70395,Schriever,LA,29.686600000,-90.867500000,Success
Z7r9jZa7Ms,North Monroe Baptist Church,,71203,Monroe,LA,32.597301000,-92.015099000,Success
rZ7HnEZ17_bvS, North Monroe Baptist Church,,71203,Monroe,LA,32.5645382,-92.071403,Success
KovZpZAJ7eEA,Evangeline Downs Racetrack & Casino,,70570,Opelousas,LA,30.52621443,-92.06021881,Success
KovZpZAEkaIA,Montgomery Performing Arts Centre,,36104,Montgomery,AL,32.37910100,-86.31208100,Success
KovZpZAdEtdA,Cadence Bank Arena,,38804,Tupelo,MS,34.25758140,-88.69890470,Success
ZFr9jZaadv,Proud Larry's,,38655,Oxford,MS,34.345299000,-89.396004000,Success
ZFr9jZ6de1,The Lyric Oxford,,38655,Oxford,MS,34.345299000,-89.396004000,Success
rZ7HnEZ178s4g,Blue Moon Saloon,,70501,Lafayette,LA,30.220444,-92.016281,Success
KovZpZAE7FIA,The Lyric Theatre,,38655,Oxford,MS,34.36589200,-89.52011300,Success
Z7r9jZaeSn,The Pavilion at Ole Miss,,38677,University,MS,34.366600000,-89.551300000,Success
KovZpZAEkFAA,Lafayette Cajundome,,70506,Lafayette,LA,30.21753990,-92.03920590,Success
rZ7HnEZ17uIp4,Club LA,,32541,Destin,FL,30.3874288,-86.4317279,Success
KovZ917ASze,Sandy and John Black Pavilion,,38677,University,MS,34.39281000,-89.53001000,Success
Z7r9jZaeS5,Club LA,,32541,Destin,FL,30.392300000,-86.419701000,Success
rZ7HnEZ173ou4,Metropolitan Church,,35243,Birmingham,AL,33.406451,-86.766936,Success
Z7r9jZadOB,Carolyn Blount Theatre Festival Stage,,36117,Montgomery,AL,32.383900000,-86.144402000,Success
Z6r9jZFd1e,Heymann Performing Arts Center,,70503,Lafayette,LA,30.181700000,-92.050903000,Success
KovZ917ARz8,Wind Creek Montgomery,,36117,Montgomery,AL,32.42560081,-86.13951000,Success
KovZ917ASDf,Montgomery Grounds,,36117,Montgomery,AL,32.42471000,-86.13871000,Success
KovZpZAIE7nA,The Lyric Theatre,,35203,Birmingham,AL,33.51528100,-86.80960100,Success
ZFr9jZkA77,Alys Robinson Stephens PAC,,35294,Birmingham,AL,33.506500000,-86.808601000,Success
KovZpZAdEEEA,Alabama Theatre,,35203,Birmingham,AL,33.51507800,-86.80918000,Success
KovZpZA1E1FA,McWane Science Center IMAX Dome Theater,,35203,Birmingham,AL,33.51464260,-86.80764530,Success
ZFr9jZA1ek,Workplay Theatre,,35233,Birmingham,AL,33.508900000,-86.801399000,Success
KovZpZA6t76A,Legacy Arena at the BJCC,,35203,Birmingham,AL,33.52365250,-86.81376790,Success
KovZpZAE7IJA,Iron City,,35233,Birmingham,AL,33.50889900,-86.79791900,Success
Z7r9jZaeBs,Workplay Soundstage,,35233,Birmingham,AL,33.508900000,-86.801399000,Success
KovZpZAAal7A,Workplay,,35233,Birmingham,AL,33.509705,-86.797443,Success
KovZpZAdEEIA,BJCC Concert Hall,,35203,Birmingham,AL,33.52372700,-86.81011000,Success
rZ7HnEZ17ogjP,The Nick,,35205,Birmingham,AL,33.505390,-86.790490,Success
KovZ917ARgY,Coca-Cola Amphitheater,,35234,Birmingham,AL,33.53391000,-86.81174000,Success
KovZ917ASgs,All Good Beverage Co,,35222,Birmingham,AL,33.52144929,-86.78219000,Success
KovZ917A5hf,Avondale Brewing Co.,,35222,Birmingham,AL,33.52454500,-86.77417100,Success
KovZpZAIdEAA,Saturn Birmingham,,35222,Birmingham,AL,33.52427500,-86.77461500,Success
Z7r9jZaeiv,Saturn - Birmingham,,35222,Birmingham,AL,33.522202000,-86.769897000,Success
KovZpZAalelA,Banana Joe's,,35205,Birmingham,AL,33.50123200,-86.79715400,Success
KovZpZAFF6EA,Boutwell Auditorium,,35203,Birmingham,AL,33.52132090,-86.81115030,Success
KovZpZAEkaEA,Sloss Furnaces,,35222,Birmingham,AL,33.52142580,-86.78862860,Success
KovZ917AhlF,The Plant,,36303,Dothan,AL,31.227581,-85.391417,Success
KovZ917ASMW,Neville Arena,,36830,Auburn,AL,32.60304000,-85.49248000,Success
ZFr9jZavdF,Neville Arena,,36849,Auburn University,AL,32.608200000,-85.482201000,Success
Z6r9jZa77e,Jordan Hare Stadium,,36849,Auburn University,AL,32.608200000,-85.482201000,Success
Z7r9jZa7tm,Hiland Park Baptist Church-FL,,32405,Panama City,FL,30.198900000,-85.658096000,Success
rZ7HnEZ17_SFK,Hiland Park Baptist Church,,32405,Panama City,FL,30.20090919197379,-85.62668471903184,Success
Z7r9jZaeDI,Sweetland Amphitheatre at Boyd Park,,30240,Lagrange,GA,33.006901000,-85.103401000,Success
KovZpa4gme,Albany Municipal Auditorium,,31701,Albany,GA,31.57534040,-84.15364890,Success
Z7r9jZadA8,Oxford Performing Arts Center - AL,,36203,Oxford,AL,33.587002000,-85.824097000,Success
rZ7HnEZa7Tx,Georgia Veterans State Park,,31015,Cordele,GA,31.9651636,-83.9174098,Success
ZFr9jZavva,Ruby Diamond Auditorium,,32306,Tallahassee,FL,30.440701000,-84.291397000,Success
ZFr9jZ67ee,The Moon - FL,,32302,Tallahassee,FL,30.443001000,-84.283798000,Success
KovZpZAFFn6A,Donald L. Tucker Civic Center,,32301,Tallahassee,FL,30.43766800,-84.28752290,Success
KovZ917ASi2,Trilith LIVE,,30214,Fayetteville,GA,33.47264000,-84.50678000,Success
Z7r9jZad92,Second Baptist Church Warner Robins,,31088,Warner Robins,GA,32.588699000,-83.657600000,Success
rZ7HnEZ1733fP,Second Baptist Church,,31088,Warner Robins,GA,32.579788,-83.622737,Success
KovZ917Ac43,Atrium Health Amphitheater ,,31206,Macon,GA,32.81757000,-83.69203000,Success
rZ7HnEZ17fOF4,Eagles Landing First Baptist Church,,30253,McDonough,GA,33.50617819390,-84.18245580976,Success
KovZpa3h3e,Macon City Auditorium,,31201,Macon,GA,32.83738100,-83.63120100,Success
KovZpZAFAlaA,Macon Coliseum,,31217,Macon,GA,32.84451200,-83.61743700,Success
KovZpZAEkeFA,Lakewood Amphitheatre,,30315,Atlanta,GA,33.70403000,-84.39602800,Success
KovZpZAdJIkA,Mable House Barnes Amphitheatre,,30126,Mableton,GA,33.82618260,-84.57581100,Success
KovZ917AOz0,The Masquerade - Hell,,30303,Atlanta,GA,33.75184,-84.389887,Success
KovZ917AOzm,The Masquerade - Purgatory,,30303,Atlanta,GA,33.75184,-84.389887,Success
KovZpa2WHe,The Masquerade - Heaven,,30303,Atlanta,GA,33.751769,-84.389681,Success
KovZ917AmQG,The Masquerade  - Altar,,30303,Atlanta,GA,33.75202000,-84.38945000,Success
ZFr9jZ1Fad,Terminal West,,30318,Atlanta,GA,33.791901000,-84.446404000,Success
KovZpa2Xke,State Farm Arena,,30303,Atlanta,GA,33.75779600,-84.39456900,Success
Z7r9jZadYl,Believe Music Hall,,30312,Atlanta,GA,33.744301000,-84.375397000,Success
Z7r9jZa7bP,The Eastern-GA,,30316,Atlanta,GA,33.713600000,-84.332802000,Success
KovZpZAEdJaA,Mercedes-Benz Stadium,,30313,Atlanta,GA,33.75538900,-84.40082300,Success
KovZpaFEZe,Tabernacle,,30303,Atlanta,GA,33.75868800,-84.39144900,Success
KovZpZAdnvEA,Fox Theatre Atlanta,,30308,Atlanta,GA,33.77264345,-84.38506842,Success
Z6r9jZk7Fe,Fox Theatre - Atlanta,,30308,Atlanta,GA,33.771400000,-84.377403000,Success
Z7r9jZaeBo,City Winery - Atlanta,,30308,Atlanta,GA,33.771400000,-84.377403000,Success
KovZpZAFkkEA,The Masquerade Music Park,,30303,Atlanta,GA,33.77108082,-84.36556265,Success
KovZ917ACI0,Aisle 5,,30307,Atlanta,GA,33.76427200,-84.35022400,Success
KovZpZA1lJ7A,Vinyl,,30309,Atlanta,GA,33.79189260,-84.38779070,Success
KovZpZAJedlA,Atlanta Symphony Hall,,30309,Atlanta,GA,33.79009800,-84.38549300,Success
KovZpZA1tn1A,The Loft,,30309,Atlanta,GA,33.79189260,-84.38779070,Success
KovZpZAFF1tA,Center Stage Theater,,30309,Atlanta,GA,33.79189260,-84.38779070,Success
Z7r9jZadZ1,Aisle 5,,30307,Atlanta,GA,33.770199000,-84.334602000,Success
ZFr9jZeava,Variety Playhouse,,30307,Atlanta,GA,33.770199000,-84.334602000,Success
rZ7HnEZ178vJ4,Smith's Olde Bar,,30324,Atlanta,GA,33.797612,-84.368852,Success
KovZ917ALpY,Presence Arena,,30324,Atlanta,GA,33.82242600,-84.37039200,Success
KovZ917ACc7,Coca-Cola Roxy,,30339,Atlanta,GA,33.89024,-84.469717,Success
KovZpa3j7e,Cobb Energy Performing Arts Centre,,30339,Atlanta,GA,33.88442690,-84.45836310,Success
KovZpZAJAllA,Buckhead Theatre,,30305,Atlanta,GA,33.84022720,-84.37954370,Success
KovZpZAtv11A,Truist Park,,30339,Atlanta,GA,33.89030400,-84.46812700,Success
KovZpZAEkAaA,Synovus Bank Amphitheater at Chastain Park,,30342,Atlanta,GA,33.87688170,-84.39721680,Success
Z7r9jZa7Lr,Orion Amphitheater,,35805,Huntsville,AL,34.706799000,-86.617996000,Success
rZ7HnEZ17__Fd,Huntsville Levity Live,,35801,Huntsville,AL,34.7188462,-86.5932642,Success
KovZpZAEkaJA,VBC Mark C Smith Concert Hall,,35801,Huntsville,AL,34.72655700,-86.58992500,Success
KovZpZAE6etA,Von Braun Center Playhouse,,35801,Huntsville,AL,34.72655700,-86.58992500,Success
KovZpZAE6eEA,Von Braun Center Propst Arena,,35801,Huntsville,AL,34.72655700,-86.58992500,Success
KovZ917AxGf,VBC Mars Music Hall,,35801,Huntsville,AL,34.727050,-86.590659,Success
KovZ917AExn,Orion Amphitheater,,35806,Huntsville,AL,34.73512737,-86.66781004,Success
rZ7HnEZ173_AA,Envy Entertainment,,35810,Huntsville,AL,34.7482904,-86.5817875,Success
KovZpZAFFdlA,Ameris Bank Amphitheatre,,30009,Alpharetta,GA,34.05441570,-84.30667930,Success
KovZpZAFF1lA,Atlanta Coliseum,,30096,Duluth,GA,33.95785300,-84.12975200,Success
ZFr9jZ7Fk7,Atlanta Coliseum,,30096,Duluth,GA,33.980499000,-84.152802000,Success
KovZpZAEkdvA,Gas South Arena,,30097,Duluth,GA,33.98691910,-84.09072880,Success
KovZpZAEke1A,Gas South Theater,,30097,Duluth,GA,33.98691910,-84.09072880,Success
