event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9501324,2016-04-10T19:00:00-0500,M83,Stubbs BarBQ,61.5,299,46,242,Austin,TX,NoResults,NoResults,NoResults,NoResults,28,,,,,,,
9501319,2016-04-08T20:00:00-0500,M83,Bomb Factory,47.34,149,40,173,Dallas,TX,Ticketfly,$36.00 ,0,525418,26,5612,390,135,0.404079555,0.744452,0.743836,15
9511957,2016-04-09T19:00:00-0500,M83,White Oak Music Hall,61.44,99.99,9,42,Houston,TX,Stubwire,$27.50 ,0,525418,27,5612,390,135,0.404079555,0.744452,0.743836,15
9501316,2016-04-17T20:00:00-0700,M83,Fox Theater Oakland,47.33,400,130,486,Oakland,CA,Ticketmaster,$42.50 ,1,525418,35,5612,390,135,0.404079555,0.744452,0.743836,15
9501799,2016-04-25T20:00:00-0700,M83,Roseland Theater,66.86,199.99,22,106,Portland,OR,Etix,$35.00 ,0,525418,43,5612,390,135,0.404079555,0.744452,0.743836,15
9501801,2016-04-26T20:00:00-0700,M83,Roseland Theater,61.49,199.99,28,138,Portland,OR,Etix,$35.00 ,0,525418,44,5612,390,135,0.404079555,0.744452,0.743836,15
9477874,2016-05-19T19:00:00-0700,Mac DeMarco,Greek Theatre Los Angeles,85.1,556,50,195,Los Angeles,CA,AXS,$30.00 ,0,5105188,67,3879,642,101,0.436103741,0.602686,0.612859,8
9477837,2016-05-16T20:00:00-0400,Mac Demarco,Webster Hall,48.52,1111,47,226,New York,NY,Ticketweb,NoPriceClass,0,5105188,64,,,,,,,
9483532,2016-05-15T20:00:00-0400,Mac DeMarco,Webster Hall,72.08,1111,34,168,New York,NY,Ticketweb,NoPriceClass,0,5105188,63,,,,,,,
9476456,2016-05-12T20:30:00-0400,Mac DeMarco,The Electric Factory,50.68,219.01,23,128,Philadelphia,PA,Ticketmaster,$25.00 ,0,5105188,60,3879,642,101,0.436103741,0.602686,0.612859,8
9470756,2016-05-25T20:00:00-0700,Mac DeMarco,Roseland Theater,43.8,100,22,98,Portland,OR,Etix,NoPriceClass,0,5105188,73,,,,,,,
9478034,2016-05-25T21:00:00-0700,Mac DeMarco,Roseland Theater,81.84,70,3,11,Portland,OR,Etix,NoPriceClass,0,5105188,73,,,,,,,
9483629,2016-05-21T20:00:00-0700,Mac DeMarco,The Warfield,69.76,199,46,187,San Francisco,CA,Songkick Tickets,$39.00 ,0,5105188,69,3879,642,101,0.436103741,0.602686,0.612859,8
9485090,2016-03-14T21:00:00-0500,Mac Sabbath,Exit In,56.78,46.74,2,12,Nashville,TN,Ticketfly,$15.00 ,0,4005461,1,error_5,error_5,error_5,error_5,error_5,error_5,error_5
9485083,2016-03-25T19:00:00-0400,Mac Sabbath,Highline Ballroom,32,75,5,22,New York,NY,Ticketweb,NoPriceClass,0,4005461,12,,,,,,,
9485082,2016-03-23T20:00:00-0400,Mac Sabbath,Underground Arts,37.9,47.88,6,20,Philadelphia,PA,Ticketweb,NoPriceClass,0,4005461,10,,,,,,,
9530966,2016-03-18T22:00:00-0400,Maceo Plex and Friends,Trade Miami,61.5,50,1,1,Miami,FL,NoResults,NoResults,NoResults,NoResults,5,,,,,,,
9530007,2016-04-09T20:00:00-0600,Machine Gun Kelly,Summit Music Hall,95.7,80,7,27,Denver,CO,Ticketfly,$30.00 ,0,6630384,27,2,0,1,0.378481385,0.281935,0.395392,
9374313,2016-04-01T20:00:00-0700,Mack Avenue Superband,Walt Disney Concert Hall,83.92,349,10,28,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,19,,,,,,,
9534264,2016-06-17T19:30:00-0400,Macklemore and Ryan Lewis,Agganis Arena,66.03,5376.56,302,909,Boston,MA,Ticketmaster,$37.00 ,0,3015056,96,3094,4346,6,0.592989548,0.593557,0.821049,
9534273,2016-06-09T20:00:00-0500,Macklemore and Ryan Lewis,Riviera Theatre (Chicago),83.13,375,63,235,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,5705329,88,,,,,,,
9534268,2016-05-31T20:00:00-0700,Macklemore and Ryan Lewis,Shrine Expo Hall,79.21,500,50,237,Los Angeles,CA,AXS,$54.50 ,0,3015056,79,3094,4346,6,0.592989548,0.593557,0.821049,
9534262,2016-05-26T20:00:00-0700,Macklemore and Ryan Lewis,Portland Memorial Coliseum ,72.56,999,171,492,Portland,OR,Ticketmaster,$39.50 ,0,3015056,74,3094,4346,6,0.592989548,0.593557,0.821049,
9534267,2016-05-28T20:00:00-0700,Macklemore and Ryan Lewis,Bill Graham Civic Auditorium,78.02,219.99,77,444,San Francisco,CA,Ticketmaster,$55.00 ,0,3015056,76,3094,4346,6,0.592989548,0.593557,0.821049,
9528777,2016-03-18T13:00:00-0400,MAD DECENT Pool Party,Shelborne Beach Resort,108.58,150,14,29,Miami Beach,FL,NoResults,NoResults,NoResults,NoResults,5,,,,,,,
9519267,2016-11-05T22:00:00-0400,Madeleine Peyroux,Carnegie Hall - Zankel Hall,299.07,279,2,12,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,450159,237,,,,,,,
9509210,2016-05-18T19:30:00-0400,Magic Man & The Griswolds,Terminal West,51.26,73,8,43,Atlanta,GA,Ticketfly,$22.00 ,0,699966,66,1060,75,0,0.469976991,0.500253,0.564706,7
9509194,2016-04-23T19:30:00-0500,Magic Man & The Griswolds,Metro,44.97,73,9,39,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,699966,41,,,,,,,
9509207,2016-05-14T20:00:00-0500,Magic Man & The Griswolds,Granada Theater Dallas,61.67,85,3,20,Dallas,TX,Ticketfly,NoPriceClass,0,699966,62,,,,,,,
9507983,2016-05-15T18:30:00-0500,Magic Man & The Griswolds,House of Blues Houston,33.18,195,15,88,Houston,TX,Live Nation,NoPriceClass,0,699966,63,,,,,,,
9507124,2016-05-10T19:30:00-0700,Magic Man & The Griswolds,Fonda Theatre,52.06,67.24,3,7,Los Angeles,CA,AXS,$27.50 ,0,699966,58,1060,75,0,0.469976991,0.500253,0.564706,7
9509208,2016-05-17T19:30:00-0500,Magic Man & The Griswolds,Mercy Lounge ,37.73,79,11,60,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,699966,65,,,,,,,
9509213,2016-04-14T19:15:00-0400,Magic Man & The Griswolds,Webster Hall,45.99,79,15,74,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,699966,32,,,,,,,
9509188,2016-04-09T19:30:00-0400,Magic Man & The Griswolds,Union Transfer,50.86,41,2,10,Philadelphia,PA,Ticketfly,$20.00 ,0,699966,27,1060,75,0,0.469976991,0.500253,0.564706,7
9509205,2016-05-05T20:30:00-0700,Magic Man & The Griswolds,Wonder Ballroom,50.87,41,2,12,Portland,OR,Ticketfly,$20.00 ,0,699966,53,1060,75,0,0.469976991,0.500253,0.564706,7
9509203,2016-05-04T18:30:00-0700,Magic Man & The Griswolds,Neumos,50.81,73,5,28,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,699966,52,,,,,,,
9509206,2016-05-08T19:30:00-0700,Magic Man & The Griswolds,Fillmore San Francisco,90.99,75,3,18,San Francisco,CA,Live Nation,NoPriceClass,0,699966,56,,,,,,,
9508023,2016-04-12T18:30:00-0400,Magic Man and The Griswolds,Royale Boston,33.17,79,14,77,Boston,MA,Ticketmaster,$20.00 ,0,699966,30,1060,75,0,0.469976991,0.500253,0.564706,7
9511110,2016-05-13T19:00:00-0500,Magic Man and the Griswolds with Panama Wedding,Scoot Inn,106.44,85.75,1,8,Austin,TX,NoResults,NoResults,NoResults,NoResults,61,,,,,,,
9491375,2016-04-15T19:30:00-0400,Maine Youth Rock Orchestra,Port City Music Hall,75.78,63,4,19,Portland,ME,Ticketmaster,$15.00 ,0,7686654,33,error_5,error_5,error_5,error_5,error_5,error_5,error_5
9529296,2016-03-20T20:00:00-0400,Majid Jordan,Vinyl Atlanta,140.95,225,2,2,Atlanta,GA,NoVendorClass,NoPriceClass,NoSoldOutClass,8373298,7,,,,,,,
9529297,2016-03-22T22:00:00-0400,Majid Jordan,Bardot,91,191.69,11,31,Miami,FL,ShowClix,$15.00 ,0,8373298,9,763,87,1,0.541217614,0.509685,0.659256,3
9527963,2016-03-14T21:00:00-0700,Majid Jordan,The Chapel San Francisco,148.76,229,16,48,San Francisco,CA,Ticketfly,NoPriceClass,1,8373298,1,,,,,,,
9535990,2016-07-26T19:30:00-0500,Malala Yousafzai,NRG Arena,119.32,124,3,18,Houston,TX,NoResults,NoResults,NoResults,NoResults,135,,,,,,,
9527804,2016-04-15T18:00:00-0400,Man Overboard,Marlin Room at Webster Hall,67.9,1111,13,52,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,829549,33,,,,,,,
9530044,2016-04-17T19:00:00-0400,Man Overboard,Theatre of Living Arts,49.55,1111,22,140,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,35,,,,,,,
9534420,2016-04-13T19:00:00-0400,Man Overboard,First Unitarian Church of Philadelphia ,41.83,99.99,2,8,Philadelphia,PA,Ticketfly,$12.00 ,0,829549,31,1015,268,76,0.445287174,0.544819,0.571397,8
9521976,2016-10-26T20:00:00-0400,Mana,Philips Arena,70.73,606.9,245,1066,Atlanta,GA,Ticketmaster,$49.50 ,0,106220,227,444,75,2,0.519247614,0.628357,0.761751,30
9535458,2016-10-26T20:01:00-0400,Mana,Philips Arena Parking Lots,40.26,40,5,5,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,227,,,,,,,
9521973,2016-10-02T20:00:00-0500,Mana,American Airlines Center,84.38,1500,330,1451,Dallas,TX,Ticketmaster,$46.00 ,0,106220,203,444,75,2,0.519247614,0.628357,0.761751,30
9521969,2016-09-14T20:30:00-0600,Mana,Pepsi Center,90.21,527,105,613,Denver,CO,NoVendorClass,NoPriceClass,NoSoldOutClass,106220,185,,,,,,,
9527766,2016-10-01T19:30:00-0500,Mana,Toyota Center,86.67,1421,154,949,Houston,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,106220,202,,,,,,,
9521977,2016-10-29T20:30:00-0400,Mana,American Airlines Arena,73.3,9000,516,2346,Miami,FL,Ticketmaster,$46.00 ,0,106220,230,444,75,2,0.519247614,0.628357,0.761751,30
9521975,2016-10-24T20:00:00-0400,Mana,Madison Square Garden,85.1,3890,507,1712,New York,NY,Ticketmaster,$56.00 ,0,106220,225,444,75,2,0.519247614,0.628357,0.761751,30
9492173,2016-03-18T20:00:00-0500,Manic Focus,Concord Music Hall,45.55,122,8,36,Chicago,IL,Songkick Tickets,$26.19 ,0,5079143,5,152,67,0,0.451123323,0.406947,0.475771,
9478233,2016-11-04T18:00:00-0400,Marillion,Royale Boston,80.38,199,8,42,Boston,MA,Ticketmaster,$60.00 ,0,243083,236,1534,121,25,0.346079954,0.677385,0.554516,37
9477855,2016-10-27T20:00:00-0500,Marillion,Vic Theatre,105.53,87.31,2,10,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,243083,228,,,,,,,
9478236,2016-10-28T20:00:00-0500,Marillion,Vic Theatre,105.53,199,7,35,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,243083,229,,,,,,,
9476246,2016-11-08T20:00:00-0400,Marillion,Playstation Theater,94.54,199,10,41,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,243083,240,,,,,,,
9477888,2016-10-21T20:00:00-0700,Marillion,Regency Ballroom,112.22,149,6,24,San Francisco,CA,AXS,$65.00 ,0,243083,222,1534,121,25,0.346079954,0.677385,0.554516,37
9478235,2016-10-27T19:59:00-0500,Marillion 2 Day Pass,Vic Theatre,209.85,175.72,1,8,Chicago,IL,NoResults,NoResults,NoResults,NoResults,228,,,,,,,
9542226,2016-04-30T21:30:00-0700,Markus Schulz,Audio Nightclub San Francisco,114.12,120,7,40,San Francisco,CA,NoResults,NoResults,NoResults,NoResults,48,,,,,,,
9529113,2016-03-17T22:00:00-0400,Markus Schulz and more,Club Space Miami,90.4,74.49,1,2,Miami,FL,NoResults,NoResults,NoResults,NoResults,4,,,,,,,
9439484,2016-10-06T19:30:00-0600,Maroon 5,Pepsi Center,94.93,5000,373,1539,Denver,CO,NoVendorClass,NoPriceClass,NoSoldOutClass,181875,207,,,,,,,
9439471,2016-09-07T19:30:00-0400,Maroon 5,American Airlines Arena,77.61,4410,1126,3957,Miami,FL,Ticketmaster,$27.50 ,0,181875,178,6949,2105,92,0.389919478,0.8101,0.849666,22
9439468,2016-10-16T19:30:00-0700,Maroon 5,Oracle Arena,99.06,4655,675,2322,Oakland,CA,Ticketmaster,$30.50 ,0,181875,217,6949,2105,92,0.389919478,0.8101,0.849666,22
9439488,2016-10-13T19:30:00-0700,Maroon 5,Moda Center at the Rose Quarter,68.58,7995,695,2233,Portland,OR,Ticketmaster,$30.50 ,0,181875,214,6949,2105,92,0.389919478,0.8101,0.849666,22
9439487,2016-10-11T19:30:00-0700,Maroon 5,Key Arena,96.9,1450,583,1978,Seattle,WA,Ticketmaster,$26.50 ,0,181875,212,6948,2105,92,0.389919478,0.8101,0.849666,22
9520433,2016-04-01T22:00:00-0400,Marshmello,Royale Boston,81.55,299.99,13,47,Boston,MA,Ticketfly,$15.00 ,0,8613384,19,137,4,0,0.381679493,0.320142,0.398733,
9530892,2016-04-15T21:00:00-0600,Marshmello,Ogden Theatre,36.73,200,43,192,Denver,CO,Songkick Tickets,$22.75 ,0,8613384,33,138,4,0,0.381679493,0.320142,0.398733,
9533355,2016-05-13T21:00:00-0500,Marshmello,Stereo Live,67.39,99.99,4,32,Houston,TX,Eventbrite,$15.00 ,0,8613384,61,138,4,0,0.381679493,0.320142,0.398733,
9530587,2016-03-18T23:00:00-0400,Martin Garrix,Story Nightclub,177.14,250,7,17,Miami Beach,FL,Flavorus,$90.00 ,0,5003643,5,2560,184,0,0.554513585,0.640347,0.830556,5
9455600,2016-04-21T20:00:00-0400,Martin Hayes and Dennis Cahill,Highline Ballroom,60.32,62.7,4,24,New York,NY,Ticketweb,NoPriceClass,0,385990,39,,,,,,,
9509317,2016-05-12T21:00:00-0500,Matthew Logan Vasquez,Mercy Lounge ,35.42,70,8,38,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,8613264,60,,,,,,,
9431483,2016-03-24T20:00:00-0500,Matthew Morrison,Jones Hall,37.11,27,1,2,Houston,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,1635789,11,,,,,,,
9431484,2016-03-25T20:00:00-0500,Matthew Morrison,Jones Hall,166.52,139,1,4,Houston,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,1635789,12,,,,,,,
9431485,2016-03-26T20:00:00-0500,Matthew Morrison,Jones Hall,166.91,137,1,2,Houston,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,1635789,13,,,,,,,
9530553,2016-03-20T22:00:00-0400,MAU5TRAP Presents MAU5HAX BU5 TOUR,Treehouse Miami,96.9,200,10,25,Miami Beach,FL,NoResults,NoResults,NoResults,NoResults,7,,,,,,,
9510219,2016-03-19T20:00:00-0500,Mavis Staples,Thalia Hall Chicago,119.32,99,1,1,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,390099,6,,,,,,,
9542394,2016-03-19T21:00:00-0400,Max Creek,Port City Music Hall,201.92,169,2,7,Portland,ME,Ticketmaster,$15.00 ,0,388407,6,48,142,1,0.428398098,0.358196,0.447539,45
9484056,2016-03-20T19:00:00-0400,Mayday Parade,State Theatre Portland Maine,28.85,62,8,44,Portland,ME,Ticketmaster,$25.00 ,0,59712,7,992,349,14,0.373275941,0.649055,0.567765,9
9536472,2016-05-22T19:00:00-0500,Mayer Hawthorne,Emos,50.76,70,4,20,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,5613613,70,,,,,,,
9536471,2016-05-16T20:00:00-0500,Mayer Hawthorne,Granada Theater Dallas,104.56,86.51,2,12,Dallas,TX,Ticketfly,$29.85 ,0,5613613,64,3464,325,35,0.395913456,0.581639,0.537822,8
9535724,2016-05-13T21:00:00-0600,Mayer Hawthorne,Ogden Theatre,67.39,77,7,33,Denver,CO,Songkick Tickets,$37.00 ,0,5613613,61,3464,325,35,0.395913456,0.581639,0.537822,8
9536475,2016-05-18T20:00:00-0500,Mayer Hawthorne,Marathon Music Works,70.89,58,3,14,Nashville,TN,Ticketfly,$20.00 ,0,5613613,66,3464,325,35,0.395913456,0.581639,0.537822,8
9536468,2016-05-06T20:00:00-0700,Mayer Hawthorne,Fox Theater Oakland,72.77,108.9,20,83,Oakland,CA,Ticketmaster,$32.35 ,0,5613613,54,3464,325,35,0.395913456,0.581639,0.537822,8
9536469,2016-05-08T20:00:00-0700,Mayer Hawthorne,Revolution Hall Portland,70.87,122,4,24,Portland,OR,Ticketfly,$24.85 ,0,5613613,56,3464,325,35,0.395913456,0.581639,0.537822,8
9536612,2016-05-10T20:00:00-0700,Mayer Hawthorne,The Neptune,57.13,125,4,14,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,5613613,58,,,,,,,
9527218,2016-06-03T19:00:00-0400,Maze featuring Frankie Beverly and Gladys Knight,Chastain Park Amphitheatre,154.72,275,17,94,Atlanta,GA,Live Nation,NoPriceClass,0,415088,82,,,,,,,
9501631,2016-04-11T19:30:00-0500,Meat Loaf,Schermerhorn Symphony Center,120.46,356,16,47,Nashville,TN,Ticketmaster,$59.00 ,0,378262,29,668,175,52,0.358518605,0.669532,0.566036,46
9473176,2016-03-21T18:00:00-0400,Megadeth,House of Blues Boston,88.63,349,48,202,Boston,MA,Live Nation,NoPriceClass,0,117140,8,,,,,,,
9473164,2016-03-13T19:00:00-0500,Megadeth,Aragon Ballroom,93.36,98.04,9,32,Chicago,IL,NoResults,NoResults,NoResults,NoResults,0,,,,,,,
9473166,2016-03-16T18:00:00-0400,Megadeth,Terminal 5,61.5,150,12,57,New York,NY,Ticketmaster,$49.50 ,0,117140,3,10125,2615,89,0.270742971,0.829734,0.626676,33
9473167,2016-03-17T18:00:00-0400,Megadeth,Terminal 5,70.15,195,16,65,New York,NY,Ticketmaster,$49.50 ,0,117140,4,10125,2615,89,0.270742971,0.829734,0.626676,33
9473170,2016-03-20T20:00:00-0400,Megadeth,The Electric Factory,59.14,150,24,121,Philadelphia,PA,Ticketmaster,$45.00 ,0,117140,7,10126,2615,89,0.270742971,0.829734,0.626676,33
9475558,2016-04-05T19:30:00-0400,Melanie Martinez,Buckhead Theatre,67.39,144,54,112,Atlanta,GA,Ticketmaster,$26.50 ,0,6647159,23,243,17,0,0.505995981,0.521479,0.627087,4
9475584,2016-04-07T20:00:00-0500,Melanie Martinez,Emos,112.82,135,9,42,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,6647159,25,,,,,,,
9475554,2016-03-29T19:30:00-0400,Melanie Martinez,House of Blues Boston,72.08,299,54,188,Boston,MA,Live Nation,NoPriceClass,0,6647159,16,,,,,,,
9475573,2016-03-17T20:00:00-0500,Melanie Martinez,Vic Theatre,81.95,149,13,51,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,6647159,4,,,,,,,
9475583,2016-04-10T19:30:00-0500,Melanie Martinez,Warehouse Live,90.64,200,18,52,Houston,TX,Ticketfly,$27.50 ,1,6647159,28,243,17,0,0.505995981,0.521479,0.627087,4
9475552,2016-03-24T20:00:00-0400,Melanie Martinez,Playstation Theater,61.5,255,32,110,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,6647159,11,,,,,,,
9475729,2016-03-26T20:00:00-0400,Melanie Martinez,Trocadero,142.04,250,6,34,Philadelphia,PA,Ticketfly,$27.50 ,1,6647159,13,243,17,0,0.505995981,0.521479,0.627087,4
9536535,2016-04-24T20:00:00-0400,Melendi,Fillmore Miami Beach at Jackie Gleason Theater,113.42,250,8,28,Miami Beach,FL,Live Nation,NoPriceClass,0,497023,42,,,,,,,
9541671,2016-06-28T20:00:00-0400,Melissa Etheridge,Wilbur Theatre,122.86,299.99,8,18,Boston,MA,Ticketmaster,$60.00 ,0,424921,107,611,201,31,0.362152604,0.656447,0.558207,31
9539302,2016-07-02T19:00:00-0400,Melissa Etheridge Solo,Maine State Pier,70.15,225,2,12,Portland,ME,Ticketmaster,$16.75 ,0,424921,111,611,201,31,0.362152604,0.656447,0.558207,31
9537887,2016-04-23T21:00:00-0700,Melody's Echo Chamber,Roxy Theatre Los Angeles,78,64,2,8,Los Angeles,CA,Ticketfly,$20.00 ,0,5465828,41,711,119,11,0.477707799,0.493712,0.568618,4
9528103,2016-09-22T19:00:00-0500,Memphis Soul - Premier Motown Band,Dallas Arboretum and Botanical Garden,49.21,37.25,1,6,Dallas,TX,NoResults,NoResults,NoResults,NoResults,193,,,,,,,
9527803,2016-12-16T19:30:00-0500,Mercyme with The Dallas Pops Holiday Concert,American Airlines Center,103.98,1295,51,226,Dallas,TX,NoResults,NoResults,NoResults,NoResults,278,,,,,,,
9523330,2016-06-16T19:00:00-0500,Merle Haggard,Arena Theatre,221.98,255,2,8,Houston,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,366005,95,,,,,,,
9484314,2016-09-27T19:30:00-0500,Merle Haggard,Ryman Auditorium,87.46,9000,62,171,Nashville,TN,Ticketmaster,$35.00 ,0,366005,198,1819,929,144,0.321873622,0.746444,0.595211,53
9484317,2016-09-28T19:30:00-0500,Merle Haggard,Ryman Auditorium,89.82,9000,62,156,Nashville,TN,Ticketmaster,$35.00 ,0,366005,199,1819,929,144,0.321873622,0.746444,0.595211,53
9456804,2016-03-17T20:00:00-0400,Metric,Orpheum Theatre - MA,46.55,105,22,49,Boston,MA,Ticketmaster,$29.75 ,0,465252,4,3111,398,91,0.325038723,0.731526,0.581333,18
9456800,2016-03-15T20:00:00-0400,Metric,Fillmore Philadelphia,32,199.01,13,72,Philadelphia,PA,Wantickets,$40.00 ,0,465252,2,3112,398,91,0.325038723,0.731526,0.581333,18
9528753,2016-03-19T23:30:00-0400,Miami Music Week 2016 with Nervo and Kap Slap,Wall Miami,232.6,199.95,2,5,Miami,FL,NoResults,NoResults,NoResults,NoResults,6,,,,,,,
9529584,2016-03-20T12:00:00-0400,Miami Music Week featuring Carnage,Hyde Beach at SLS Hotel South Beach,148.82,199,2,4,Miami Beach,FL,NoResults,NoResults,NoResults,NoResults,7,,,,,,,
9540471,2016-04-23T20:00:00-0400,MiamiBash featuring J Balvin,American Airlines Arena,78.88,551,75,381,Miami,FL,NoResults,NoResults,NoResults,NoResults,41,,,,,,,
9346482,2016-05-31T19:30:00-0500,Michael Cavanaugh in Concert,Schermerhorn Symphony Center,104.57,99,2,9,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,330624,79,,,,,,,
9533495,2016-08-16T19:00:00-0400,Michael Franti and Spearhead,House of Blues Boston,124.2,103.14,1,6,Boston,MA,Live Nation,NoPriceClass,0,378626,156,,,,,,,
9534019,2016-06-16T19:00:00-0400,Michael Franti and Spearhead,House of Blues Boston,83.9,234,22,125,Boston,MA,Live Nation,NoPriceClass,0,378626,95,,,,,,,
9533497,2016-08-19T20:00:00-0400,Michael Franti and Spearhead,Fillmore Philadelphia,85.09,69.99,1,4,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,159,,,,,,,
9534021,2016-06-19T20:00:00-0400,Michael Franti and Spearhead,Fillmore Philadelphia,79.18,122,11,63,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,98,,,,,,,
9534018,2016-06-15T18:00:00-0400,Michael Franti and Spearhead,Thompsons Point,78,87,6,43,Portland,ME,NoResults,NoResults,NoResults,NoResults,94,,,,,,,
9531825,2016-04-06T20:30:00-0700,Michael Kiwanuka,Roxy Theatre Los Angeles,70.88,150,11,46,Los Angeles,CA,Ticketfly,$20.00 ,1,2737256,24,1377,520,11,0.45615167,0.523912,0.567346,5
9528503,2016-04-04T19:00:00-0400,Michael Kiwanuka,Bowery Ballroom,28.39,212,31,102,New York,NY,Ticketmaster,NoPriceClass,0,2737256,22,,,,,,,
9520026,2016-05-27T19:30:00-0400,Micky Dolenz and Peter Torks The Monkees 50th Anniversary Tour,Wilbur Theatre,76.84,222,27,80,Boston,MA,NoResults,NoResults,NoResults,NoResults,75,,,,,,,
9520055,2016-06-28T19:30:00-0500,Micky Dolenz and Peter Torks The Monkees 50th Anniversary Tour,AT&T Performing Arts Center - Winspear Opera House,209,246,3,10,Dallas,TX,NoResults,NoResults,NoResults,NoResults,107,,,,,,,
9520084,2016-09-16T19:30:00-0700,Micky Dolenz and Peter Torks The Monkees 50th Anniversary Tour,Pantages Theatre Los Angeles,102.01,399,39,147,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,187,,,,,,,
9520030,2016-06-01T19:30:00-0400,Micky Dolenz and Peter Torks The Monkees 50th Anniversary Tour,Town Hall New York,99.65,1000,50,181,New York,NY,NoResults,NoResults,NoResults,NoResults,80,,,,,,,
9520093,2016-09-25T19:30:00-0700,Micky Dolenz and Peter Torks The Monkees 50th Anniversary Tour,Moore Theatre,176.35,350,10,26,Seattle,WA,NoResults,NoResults,NoResults,NoResults,196,,,,,,,
9520087,2016-09-20T19:30:00-0700,Micky Dolenz and Peter Torks The Monkees 50th Anniversary Tour,The Warfield,155.9,274,6,18,San Francisco,CA,NoResults,NoResults,NoResults,NoResults,191,,,,,,,
9531835,2016-05-06T20:00:00-0500,Migos,South SIde Music Hall,66.22,100,2,5,Dallas,TX,Ticketfly,$30.00 ,0,7222459,54,4464,432,9,0.435458639,0.615591,0.625171,7
9500217,2016-03-19T19:00:00-0600,Migos,City Hall Denver,61.5,78.66,3,13,Denver,CO,Ticketfly,NoPriceClass,0,753123,6,,,,,,,
9501181,2016-03-15T20:00:00-0500,Miike Snow,Granada Theater Dallas,91,95,9,18,Dallas,TX,Ticketfly,NoPriceClass,1,2391223,2,,,,,,,
9501180,2016-03-13T19:00:00-0500,Miike Snow,House of Blues Houston,55.6,150,13,44,Houston,TX,NoResults,NoResults,NoResults,NoResults,0,,,,,,,
9512391,2016-04-20T21:00:00-0700,Miike Snow,Fonda Theatre,73.18,9999,58,152,Los Angeles,CA,AXS,$35.00 ,0,2391223,38,4916,442,38,0.436242356,0.65831,0.674681,9
9500899,2016-05-20T20:00:00-0500,Miike Snow,Marathon Music Works,73.3,64,2,6,Nashville,TN,Ticketfly,$25.00 ,0,2391223,68,4917,442,38,0.436242356,0.65831,0.674681,9
9501172,2016-04-11T20:30:00-0700,Miike Snow,Roseland Theater,48.31,150,33,168,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,2391223,29,,,,,,,
9502718,2016-04-10T20:30:00-0700,Miike Snow,The Showbox,70.81,299,39,114,Seattle,WA,Songkick Tickets,$38.50 ,0,2391223,28,4916,442,38,0.436242356,0.65831,0.674681,9
9501174,2016-04-13T20:00:00-0700,Miike Snow,The Independent,126.34,149,9,21,San Francisco,CA,Ticketfly,$25.00 ,1,2391223,31,4916,442,38,0.436242356,0.65831,0.674681,9
9501175,2016-04-14T20:00:00-0700,Miike Snow,The Independent,114.6,168,10,26,San Francisco,CA,Ticketfly,$25.00 ,1,2391223,32,4916,442,38,0.436242356,0.65831,0.674681,9
9522389,2016-07-09T15:00:00-0400,Mike Love and Bruce Johnstons Beach Boys,Wilbur Theatre,108.7,229,85,253,Boston,MA,NoResults,NoResults,NoResults,NoResults,118,,,,,,,
9515904,2016-07-07T18:00:00-0400,Mike Love and Bruce Johnston's Beach Boys,Maine State Pier,84.31,274,18,64,Portland,ME,NoResults,NoResults,NoResults,NoResults,116,,,,,,,
