event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_years_active,year,month,dayofweek,avg_price,price_range,is_sold_out,tickets_per_posting,artist_std,event_datetime,date_only,hour,day_of_week,is_weekend,temperature,precipitation,weather_condition
9512680,2016-03-26 03:00:00,Anuhea and Through The Roots,Bluebird Theater,55.6,75.0,4,17,Denver,CO,Songkick Tickets,$19.75 ,0,670215,12,7.0,2016,3,5,65.3,19.4,0,4.25,anuhea and through the roots,2016-03-26 03:00:00,2016-03-26,3,5,1,,,
9527127,2016-03-25 02:30:00,Anything Goes Live!,Stage 48,45.57,36.5,1,2,New York,NY,NoResults,NoResults,NoResults,NoResults,11,,2016,3,4,41.035,-9.07,0,2.0,anything goes live!,2016-03-25 02:30:00,2016-03-25,2,4,0,,,
9491853,2016-04-15 01:00:00,Aoife O'Donovan,Bowery Ballroom,48.48,83.0,9,34,New York,NY,Ticketmaster,$20.00 ,0,3762411,32,15.0,2016,4,4,65.74,34.52,0,3.7777777777777777,aoife o'donovan,2016-04-15 01:00:00,2016-04-15,1,4,0,,,
9534297,2016-04-15 02:00:00,AOMG,Wiltern Theatre,195.01,180.0,4,14,Los Angeles,CA,Live Nation,NoPriceClass,0,4432483,32,,2016,4,4,187.505,-15.009999999999993,0,3.5,aomg,2016-04-15 02:00:00,2016-04-15,2,4,0,,,
9522580,2016-05-16 23:00:00,Apocalyptica,Masquerade Atlanta,44.47,75.0,12,62,Atlanta,GA,Ticketmaster,$25.00 ,0,216253,64,23.0,2016,5,0,59.735,30.53,0,5.166666666666667,apocalyptica,2016-05-16 23:00:00,2016-05-16,23,0,0,,,
9522572,2016-04-26 23:30:00,Apocalyptica,House of Blues Chicago,62.68,135.0,9,39,Chicago,IL,Live Nation,NoPriceClass,0,216253,44,,2016,4,1,98.84,72.32,0,4.333333333333333,apocalyptica,2016-04-26 23:30:00,2016-04-26,23,1,0,,,
9522584,2016-05-12 01:00:00,Apocalyptica,Gas Monkey Live,75.12,99.0,6,32,Dallas,TX,NoResults,NoResults,NoResults,NoResults,59,,2016,5,3,87.06,23.879999999999995,0,5.333333333333333,apocalyptica,2016-05-12 01:00:00,2016-05-12,1,3,0,,,
9523508,2016-04-30 03:00:00,Apocalyptica,Ogden Theatre,69.76,82.0,6,26,Denver,CO,Songkick Tickets,$34.00 ,0,216253,47,23.0,2016,4,5,75.88,12.239999999999997,0,4.333333333333333,apocalyptica,2016-04-30 03:00:00,2016-04-30,3,5,1,,,
9522576,2016-05-10 00:00:00,Apocalyptica,House of Blues Houston,52.04,195.0,16,85,Houston,TX,Live Nation,NoPriceClass,0,216253,57,,2016,5,1,123.52,142.96,0,5.3125,apocalyptica,2016-05-10 00:00:00,2016-05-10,0,1,0,,,
9523387,2016-05-04 04:00:00,Apocalyptica,Fonda Theatre,70.94,160.0,8,37,Los Angeles,CA,Songkick Tickets,$36.50 ,0,216253,51,23.0,2016,5,2,115.47,89.06,0,4.625,apocalyptica,2016-05-04 04:00:00,2016-05-04,4,2,0,,,
9522582,2016-05-20 23:00:00,Apocalyptica,Irving Plaza,52.06,75.0,10,58,New York,NY,Live Nation,NoPriceClass,0,216253,68,,2016,5,4,63.53,22.94,0,5.8,apocalyptica,2016-05-20 23:00:00,2016-05-20,23,4,0,,,
9522589,2016-05-22 23:30:00,Apocalyptica,Trocadero,55.59,75.0,10,46,Philadelphia,PA,Ticketfly,$25.00 ,0,216253,70,23.0,2016,5,6,65.295,19.41,0,4.6,apocalyptica,2016-05-22 23:30:00,2016-05-22,23,6,1,,,
9522573,2016-05-03 03:00:00,Apocalyptica,Fillmore San Francisco,58.55,89.0,9,38,San Francisco,CA,Live Nation,NoPriceClass,0,216253,50,,2016,5,1,73.775,30.450000000000003,0,4.222222222222222,apocalyptica,2016-05-03 03:00:00,2016-05-03,3,1,0,,,
9459803,2016-04-15 03:00:00,Arlo Guthrie,Revolution Hall Portland,179.49,149.99,1,8,Portland,OR,Ticketfly,$39.50 ,1,398453,32,49.0,2016,4,4,164.74,-29.5,0,8.0,arlo guthrie,2016-04-15 03:00:00,2016-04-15,3,4,0,,,
9400041,2016-04-17 03:00:00,Arlo Guthrie,Moore Theatre,123.25,110.0,2,4,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,398453,34,,2016,4,6,116.625,-13.25,0,2.0,arlo guthrie,2016-04-17 03:00:00,2016-04-17,3,6,1,,,
9523390,2016-05-16 02:00:00,Arman Hovhannisyan,Microsoft Theater,108.7,2500.0,8,53,Los Angeles,CA,AXS,$50.00 ,0,3222851,63,,2016,5,0,1304.35,2391.3,0,6.625,arman hovhannisyan,2016-05-16 02:00:00,2016-05-16,2,0,0,,,
9536034,2016-04-23 02:30:00,Art Laboe Block Party,Greek Theatre Los Angeles,96.9,556.0,33,141,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,40,,2016,4,5,326.45,459.1,0,4.2727272727272725,art laboe block party,2016-04-23 02:30:00,2016-04-23,2,5,1,,,
